  199
  339944480.  6.53415251  0.5  8.53707128E+16
  343007040.  6.52182293  0.5  8.39745821E+16
  346069600.  6.50939274  0.5  8.25873764E+16
  349132160.  6.49686193  0.5  8.12092588E+16
  352194720.  6.48422766  0.5  7.98403239E+16
  355257280.  6.47148991  0.5  7.84807262E+16
  358319840.  6.45864677  0.5  7.71305689E+16
  361382400.  6.44569683  0.5  7.57899464E+16
  364444960.  6.43263817  0.5  7.44589274E+16
  367507552.  6.41946936  0.5  7.31375893E+16
  370570112.  6.40618801  0.5  7.18260309E+16
  373632672.  6.3927927  0.5  7.05243465E+16
  376695232.  6.37928152  0.5  6.92326008E+16
  379757792.  6.36565256  0.5  6.79508837E+16
  382820352.  6.35190296  0.5  6.66792513E+16
  385882912.  6.33803082  0.5  6.54177421E+16
  388945472.  6.32403326  0.5  6.41663862E+16
  392008032.  6.30990744  0.5  6.29252308E+16
  395070592.  6.29565048  0.5  6.16943448E+16
  398133152.  6.28126001  0.5  6.04737451E+16
  401195744.  6.26673317  0.5  5.92634963E+16
  404258304.  6.25206614  0.5  5.80636199E+16
  407320864.  6.2372551  0.5  5.68741201E+16
  410383424.  6.22229671  0.5  5.56949927E+16
  413445984.  6.2071867  0.5  5.45262634E+16
  416508544.  6.19192171  0.5  5.3367958E+16
  419571104.  6.17649651  0.5  5.22200764E+16
  422633664.  6.16090775  0.5  5.10826445E+16
  425696224.  6.14514971  0.5  4.99556537E+16
  428758784.  6.12921762  0.5  4.88390739E+16
  431821344.  6.1131053  0.5  4.77328878E+16
  434883904.  6.09680796  0.5  4.66371085E+16
  437946496.  6.08031893  0.5  4.55517102E+16
  441009056.  6.06363249  0.5  4.44767013E+16
  444071616.  6.04674149  0.5  4.34120605E+16
  447134176.  6.02963829  0.5  4.23577363E+16
  450196736.  6.01231575  0.5  4.13136899E+16
  453259296.  5.99476576  0.5  4.02799213E+16
  456321856.  5.97697926  0.5  3.92563833E+16
  459384416.  5.95894766  0.5  3.8243076E+16
  462446976.  5.94066095  0.5  3.72399434E+16
  465509536.  5.92210865  0.5  3.62469298E+16
  468572096.  5.90327978  0.5  3.526399E+16
  471634688.  5.88416195  0.5  3.42910983E+16
  474697248.  5.86474323  0.5  3.33282182E+16
  477759808.  5.8450098  0.5  3.23753067E+16
  480822368.  5.82494688  0.5  3.14322908E+16
  483884928.  5.80453873  0.5  3.04991168E+16
  486947488.  5.78376865  0.5  2.95757439E+16
  490010048.  5.76261854  0.5  2.86621314E+16
  493072608.  5.74106932  0.5  2.77582233E+16
  496135168.  5.71909952  0.5  2.68639381E+16
  499197728.  5.69668579  0.5  2.59792221E+16
  502260288.  5.67380333  0.5  2.51040237E+16
  505322880.  5.65042639  0.5  2.42383022E+16
  508385440.  5.62652445  0.5  2.33819738E+16
  511448000.  5.60206556  0.5  2.25349611E+16
  514510560.  5.57701445  0.5  2.16972191E+16
  517573120.  5.55133343  0.5  2.08686963E+16
  520635680.  5.52497864  0.5  2.00493068E+16
  523698240.  5.49790382  0.5  1.92389796E+16
  526760800.  5.47005653  0.5  1.84376568E+16
  529823360.  5.44137955  0.5  1.76452869E+16
  532885920.  5.41180754  0.5  1.68617732E+16
  535948480.  5.38126802  0.5  1.60870556E+16
  539011072.  5.34968042  0.5  1.53210825E+16
  542073600.  5.3169508  0.5  1.45637692E+16
  545136192.  5.28297424  0.5  1.38150393E+16
  548198720.  5.24763155  0.5  1.30748479E+16
  551261312.  5.210783  0.5  1.23431079E+16
  554323840.  5.17226744  0.5  1.16197516E+16
  557386432.  5.13189888  0.5  1.09047308E+16
  560449024.  5.0894537  0.5  1.01979521E+16
  563511552.  5.04466963  0.5  9.49937352E+15
  566574144.  4.9972291  0.5  8.80891994E+15
  569636672.  4.94674587  0.5  8.12653769E+15
  572699264.  4.89274263  0.5  7.45216447E+15
  575761792.  4.83462095  0.5  6.78575788E+15
  578824384.  4.7716136  0.5  6.12725833E+15
  581886912.  4.70271873  0.5  5.47664272E+15
  584949504.  4.62658882  0.5  4.83387939E+15
  588012032.  4.54135036  0.5  4.1989576E+15
  591074624.  4.44429207  0.5  3.57189801E+15
  594137216.  4.3312645  0.5  2.95275941E+15
  597199744.  4.19544315  0.5  2.34166825E+15
  600262336.  4.02435064  0.5  1.73888878E+15
  603324864.  3.79102588  0.5  1.14496607E+15
  606387456.  3.41552401  0.5  5.61286627E+14
